Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,COGS,Gross margin percentage,Gross income,Rating,Customer Age,Discount,Membership duration,Loyalty points,Feedback,Product
167-52-2548,C,Naypyitaw,Member,Male,Home and lifestyle,70.58,6,39.55,844.78,2021-01-09,12:54,cash,774.84,4.76,5.41,7.4,31.0,0.0,,12,Poor,Table Cover
671-96-7333,A,Naypyitaw,Normal,FEMALE,Fashion accessories,76.11,3,25.25,465.98,2021-07-02,10:07,cash,278.54,4.76,13.35,5.1,,0.0,19.0,46,very good,Sunglasses
390-42-3463,B,Naypyitaw,Member,male,Fashion accessories,81.64,3,9.55,111.42,2021-01-04,11:12,Credit card,845.39,4.76,20.9,7.7,38.0,12.03,,5,Excellent,Belt
441-20-3317,B,Mandalay,Member,FEMALE,Sports and travel,81.98,5,33.14,71.01,2021-01-02,11:59,cash,857.21,4.76,1.13,9.3,,0.0,37.0,92,EXCELLENT,Sneakers
458-49-7421,C,Naypyitaw,Member,FEMALE,Health and beauty,86.01,1,33.08,667.76,2021-02-02,20:28,Ewallet,535.85,4.76,29.4,8.9,,0.0,,13,Poor,Soap
232-86-2388,A,Mandalay,Normal,Female,Fashion accessories,65.97,2,25.83,502.8,2021-02-02,13:49,Cash,31.76,4.76,42.94,8.4,,0.0,47.0,72,very good,Handbag
417-81-7171,C,Naypyitaw,Member,Female,Fashion accessories,35.42,6,16.55,110.59,2021-03-02,17:39,Ewallet,356.86,4.76,5.52,8.4,,0.0,,55,Excellent,Handbag
758-52-3093,C,Mandalay,Member,Female,Home and lifestyle,77.43,3,12.17,957.0,2021-01-06,20:46,Cash,663.98,4.76,28.82,5.9,55.0,11.41,,63,EXCELLENT,Curtain
786-99-9624,A,Yangon,Member,male,Sports and travel,70.04,1,49.61,289.41,2021-01-01,16:43,cash,880.91,4.76,37.33,6.9,,0.0,52.0,77,good,Water Bottle
195-92-7937,B,Naypyitaw,Member,male,Electronic accessories,21.62,1,1.79,76.2,2021-02-02,18:46,Credit card,805.06,4.76,8.46,7.3,37.0,0.0,,61,Poor,Keyboard
620-56-1298,C,Naypyitaw,Normal,FEMALE,Sports and travel,27.95,9,42.62,459.29,2021-01-03,10:28,Ewallet,596.67,4.76,12.52,7.0,,0.0,8.0,85,Excellent,Water Bottle
471-49-3953,C,Yangon,Member,Female,Fashion accessories,64.52,5,3.19,176.69,2021-01-04,16:57,Ewallet,637.19,4.76,34.59,6.2,,0.0,,16,very good,Scarf
319-53-8967,B,Mandalay,Member,male,Fashion accessories,19.08,8,6.35,678.71,2021-09-02,15:48,Credit card,549.39,4.76,10.88,4.1,,0.0,51.0,3,very good,Watch
296-38-3253,A,Yangon,Member,male,Electronic accessories,47.44,8,6.55,712.35,2021-01-01,12:15,CASH,592.55,4.76,23.38,5.5,,0.0,55.0,79,Excellent,Keyboard
258-19-5846,A,Mandalay,Member,FEMALE,Health and beauty,99.44,9,11.0,270.94,2021-06-02,19:18,Cash,84.87,4.76,41.75,7.1,52.0,0.0,52.0,16,Poor,Shampoo
964-22-9317,A,Yangon,Normal,FEMALE,Health and beauty,37.33,6,41.63,532.56,2021-09-02,19:41,Credit card,396.26,4.76,33.99,5.5,58.0,0.0,53.0,44,good,Lotion
889-79-9626,A,Naypyitaw,Member,Male,Home and lifestyle,28.85,9,4.5,777.99,2021-01-05,19:47,Ewallet,671.71,4.76,47.31,5.5,,0.0,,9,EXCELLENT,Curtain
138-94-6517,A,Mandalay,Member,Male,Sports and travel,14.23,2,14.87,607.53,2021-01-02,11:31,cash,180.89,4.76,29.28,7.6,,0.0,,73,very good,Water Bottle
997-89-3147,C,Naypyitaw,Normal,FEMALE,Health and beauty,11.63,1,,972.34,2021-08-02,11:01,Cash,450.8,4.76,23.53,9.9,,7.79,,16,EXCELLENT,Face Wash
711-58-3527,C,Naypyitaw,Normal,Male,Food and beverages,89.28,4,18.65,766.74,2021-01-08,12:55,Credit card,431.26,4.76,36.1,4.9,45.0,0.0,,5,Good,Biscuits
266-33-3712,B,Yangon,Normal,male,Fashion accessories,42.13,4,44.97,785.89,2021-03-02,17:34,Cash,254.54,4.76,3.19,4.1,50.0,23.95,,15,Excellent,Sunglasses
838-66-1715,B,Naypyitaw,Normal,FEMALE,Home and lifestyle,24.27,10,47.18,110.45,2021-01-02,15:43,Credit card,238.97,4.76,1.44,,49.0,18.77,,71,Excellent,Table Cover
520-56-4891,B,Mandalay,Normal,FEMALE,Food and beverages,84.52,10,2.53,203.15,2021-01-07,11:52,CASH,806.33,4.76,39.96,,36.0,0.0,,19,Good,Biscuits
554-88-5668,B,Naypyitaw,Normal,Female,Sports and travel,90.5,3,15.25,980.79,2021-07-02,10:57,CASH,943.51,4.76,17.51,7.9,,0.0,,70,Excellent,Water Bottle
870-67-4833,A,Yangon,Member,male,Food and beverages,12.88,7,29.97,990.11,2021-01-01,16:22,Ewallet,220.26,4.76,27.62,6.8,,0.0,,92,Poor,Biscuits
646-40-6070,A,Yangon,Normal,male,Sports and travel,15.73,5,11.36,78.01,2021-01-01,20:00,Ewallet,832.31,4.76,42.29,9.0,20.0,0.0,,92,Poor,Backpack
928-70-4178,B,Mandalay,Normal,Female,Home and lifestyle,48.76,3,36.07,742.23,2021-06-02,19:34,Ewallet,590.66,4.76,5.03,9.7,,10.32,2.0,45,very good,Chair
476-96-8218,C,Yangon,Member,Male,Fashion accessories,65.58,2,39.39,139.45,2021-06-02,9:51,cash,384.54,4.76,42.87,5.8,60.0,0.0,57.0,16,Poor,Scarf
572-46-7256,A,Naypyitaw,Member,FEMALE,Fashion accessories,20.86,7,47.06,715.88,2021-03-02,10:38,Cash,756.44,4.76,45.58,5.4,25.0,0.0,27.0,30,Poor,Scarf
614-77-7859,A,Mandalay,Member,Male,Sports and travel,30.17,3,29.55,814.67,2021-01-07,15:15,Credit card,912.96,4.76,21.84,,,0.0,43.0,29,very good,Tent
265-35-3267,C,Mandalay,Normal,male,Fashion accessories,33.2,2,8.35,500.69,2021-03-02,9:16,Credit card,227.33,4.76,50.0,9.6,,0.0,31.0,90,Good,Handbag
993-42-1854,C,Mandalay,Normal,Male,Health and beauty,40.63,5,32.81,223.84,2021-04-02,14:45,Credit card,474.96,4.76,20.04,,25.0,0.0,40.0,19,Good,Face Wash
756-71-7081,C,Mandalay,Member,male,Home and lifestyle,41.97,4,47.97,218.54,2021-01-02,19:12,Ewallet,858.12,4.76,2.99,4.1,,0.0,,72,very good,Lamp
667-23-9452,C,Mandalay,Normal,FEMALE,Food and beverages,14.2,10,28.7,289.41,2021-03-02,9:24,Cash,106.64,4.76,2.13,7.4,,0.0,39.0,57,Poor,Tea
971-25-5670,C,Naypyitaw,Normal,FEMALE,Fashion accessories,88.99,9,31.89,297.48,2021-01-01,18:50,cash,339.32,4.76,30.24,9.4,23.0,0.0,17.0,0,good,Scarf
185-30-5469,B,Mandalay,Member,FEMALE,Food and beverages,34.07,7,27.41,383.64,2021-01-02,12:20,CASH,134.92,4.76,42.22,6.8,31.0,12.47,,34,very good,Juice
560-75-3414,C,Mandalay,Normal,Female,Health and beauty,23.61,6,44.05,127.49,2021-04-02,20:34,cash,610.62,4.76,29.88,,21.0,0.0,30.0,73,EXCELLENT,Soap
950-65-2502,A,Yangon,Member,Female,Home and lifestyle,72.11,7,30.75,139.33,2021-08-02,17:53,Ewallet,528.94,4.76,14.59,6.6,56.0,0.0,46.0,82,Poor,Lamp
327-67-6727,C,Mandalay,Normal,Female,Electronic accessories,56.38,10,26.5,885.34,2021-01-01,11:17,cash,776.42,4.76,11.74,8.0,,0.0,36.0,25,Excellent,Keyboard
127-63-1872,B,Yangon,Normal,FEMALE,Food and beverages,70.25,5,10.56,579.27,2021-01-03,18:57,Ewallet,790.98,4.76,22.29,8.5,,4.21,53.0,96,very good,Biscuits
505-74-7126,A,Naypyitaw,Member,FEMALE,Health and beauty,73.58,2,45.64,140.72,2021-01-05,12:21,Cash,400.29,4.76,44.63,8.2,44.0,0.0,,61,good,Shampoo
341-59-2337,C,Naypyitaw,Member,Male,Electronic accessories,93.4,7,40.15,,2021-01-07,12:56,Cash,395.84,4.76,36.43,4.1,40.0,0.0,,74,Poor,Keyboard
483-38-1461,C,Naypyitaw,Member,male,Home and lifestyle,49.4,2,12.31,61.95,2021-01-09,13:00,Cash,126.37,4.76,12.97,8.3,28.0,0.0,,43,Excellent,Chair
426-22-6493,C,Naypyitaw,Normal,Female,Sports and travel,51.14,6,48.65,340.95,2021-01-05,9:54,CASH,429.33,4.76,22.84,7.1,29.0,21.57,5.0,64,Good,Travel Pillow
910-28-3254,A,Yangon,Member,FEMALE,Fashion accessories,85.74,3,22.81,589.67,2021-08-02,20:50,Cash,310.33,4.76,46.55,9.0,65.0,0.0,20.0,20,Good,Handbag
139-46-8740,C,Mandalay,Normal,FEMALE,Electronic accessories,19.98,4,21.09,115.92,2021-01-04,19:47,cash,744.81,4.76,26.65,,,0.0,43.0,75,very good,Charger
812-27-8685,B,Yangon,Normal,male,Home and lifestyle,19.53,2,28.46,654.66,2021-01-07,10:32,CASH,30.75,4.76,5.17,10.0,26.0,0.0,,13,Poor,Lamp
559-88-1086,B,Naypyitaw,Normal,Female,Electronic accessories,64.95,4,18.75,558.45,2021-01-07,10:45,Credit card,98.43,4.76,5.53,9.7,36.0,0.0,59.0,43,Poor,Headphones
181-12-5193,C,Yangon,Member,Female,Health and beauty,80.39,2,12.29,142.12,2021-01-03,15:28,Ewallet,172.65,4.76,30.6,9.7,,0.0,17.0,68,EXCELLENT,Soap
320-29-9991,A,Naypyitaw,Normal,Male,Home and lifestyle,95.26,2,12.26,196.94,2021-01-07,16:32,Ewallet,495.37,4.76,32.64,7.7,63.0,0.0,,80,good,Curtain
844-87-9647,A,Mandalay,Member,FEMALE,Home and lifestyle,84.12,5,49.35,218.08,2021-05-02,13:32,Cash,174.3,4.76,35.02,9.6,55.0,0.0,,47,EXCELLENT,Cushion
533-24-5720,B,Naypyitaw,Normal,Male,Sports and travel,13.78,8,13.0,853.67,2021-01-05,10:53,Cash,858.06,4.76,17.16,9.0,51.0,0.0,45.0,41,EXCELLENT,Tent
343-48-2996,B,Mandalay,Normal,FEMALE,Fashion accessories,19.49,6,34.03,531.96,2021-01-04,15:22,Credit card,689.54,4.76,7.93,9.8,45.0,0.0,33.0,15,EXCELLENT,Watch
148-40-7878,A,Mandalay,Normal,male,Home and lifestyle,66.69,5,30.67,472.85,2021-09-02,11:17,CASH,170.17,4.76,29.09,7.9,56.0,19.65,,9,very good,Chair
754-89-8489,A,Yangon,Normal,Male,Health and beauty,88.38,10,17.74,938.53,2021-02-02,13:16,cash,649.18,4.76,40.44,6.4,,0.0,27.0,54,Excellent,Soap
164-24-9189,B,Yangon,Member,FEMALE,Home and lifestyle,91.99,1,21.02,803.97,2021-02-02,19:23,Cash,811.22,4.76,8.35,4.0,,0.0,,27,EXCELLENT,Chair
711-78-1269,C,Yangon,Normal,Female,Home and lifestyle,24.13,7,8.27,937.54,2021-07-02,13:16,CASH,702.6,4.76,1.89,6.2,,0.0,,77,Good,Cushion
747-75-4963,C,Yangon,Normal,male,Food and beverages,36.29,9,44.19,152.39,2021-03-02,15:03,Credit card,235.9,4.76,32.16,4.0,55.0,0.0,50.0,82,Good,Juice
835-28-5772,A,Mandalay,Member,FEMALE,Fashion accessories,49.74,7,9.82,610.6,2021-01-06,17:13,Credit card,855.89,4.76,40.44,6.5,45.0,0.0,27.0,56,EXCELLENT,Handbag
539-10-6780,C,Mandalay,Normal,Male,Health and beauty,55.53,3,9.17,144.74,2021-01-03,17:56,Ewallet,454.2,4.76,33.57,6.6,40.0,0.0,,10,Excellent,Shampoo
346-83-7825,A,Naypyitaw,Normal,Male,Food and beverages,75.93,9,38.51,197.49,2021-01-06,14:44,Ewallet,582.08,4.76,4.35,6.9,31.0,7.21,17.0,36,good,Coffee
291-95-2402,B,Mandalay,Normal,FEMALE,Electronic accessories,18.94,3,24.02,370.53,2021-01-05,10:30,Credit card,817.65,4.76,10.97,7.9,41.0,0.0,22.0,76,Good,Keyboard
636-56-2108,B,Yangon,Normal,male,Fashion accessories,68.24,10,43.6,675.56,2021-08-02,18:39,Credit card,516.09,4.76,38.37,9.8,,0.0,4.0,21,very good,Scarf
638-79-9312,A,Mandalay,Normal,FEMALE,Electronic accessories,40.11,1,2.17,794.86,2021-07-02,12:28,Ewallet,329.34,4.76,14.61,9.1,,0.0,49.0,2,good,Power Bank
905-74-1333,B,Naypyitaw,Normal,Male,Health and beauty,22.4,6,4.58,685.27,2021-01-05,20:50,cash,892.86,4.76,21.14,8.8,,0.0,,100,EXCELLENT,Toothpaste
499-70-1713,C,Yangon,Member,Male,Food and beverages,86.37,4,26.94,283.91,2021-02-02,17:06,CASH,707.38,4.76,22.88,5.5,42.0,0.0,39.0,59,Poor,Tea
750-59-7116,B,Yangon,Member,Female,Electronic accessories,49.52,7,21.7,962.37,2021-01-04,9:41,cash,674.29,4.76,19.38,5.9,26.0,0.0,28.0,42,Excellent,Power Bank
359-12-6850,B,Mandalay,Member,Female,Food and beverages,47.42,3,35.15,804.35,2021-01-05,19:41,Credit card,403.58,4.76,29.16,7.9,43.0,9.32,,58,Good,Juice
907-18-6649,C,Mandalay,Member,Male,Home and lifestyle,79.21,6,15.38,105.69,2021-01-02,20:42,Credit card,854.0,4.76,30.26,7.7,19.0,0.0,,38,good,Curtain
346-94-2698,C,Naypyitaw,Normal,Female,Home and lifestyle,32.08,9,41.41,506.4,2021-01-01,14:15,cash,483.57,4.76,14.89,4.6,,0.0,,89,very good,Curtain
890-84-6447,A,Yangon,Member,Female,Fashion accessories,82.82,7,30.83,676.68,2021-01-05,19:38,Cash,117.37,4.76,44.64,,,0.0,,14,Poor,Sunglasses
236-15-6772,B,Mandalay,Normal,FEMALE,Home and lifestyle,40.72,4,36.39,611.58,2021-04-02,10:09,Cash,69.97,4.76,14.39,5.2,,0.0,,39,Excellent,Table Cover
659-53-3868,A,Naypyitaw,Normal,male,Home and lifestyle,55.45,2,46.12,136.41,2021-09-02,17:29,cash,725.08,4.76,20.82,7.0,23.0,0.0,,23,Excellent,Lamp
950-97-8612,A,Yangon,Member,FEMALE,Fashion accessories,17.67,7,45.62,916.27,2021-02-02,17:32,Ewallet,695.48,4.76,22.64,4.4,59.0,27.43,,38,very good,Handbag
812-71-3986,C,Yangon,Member,FEMALE,Fashion accessories,43.52,2,37.29,717.1,2021-01-04,19:16,Ewallet,789.48,4.76,36.09,8.5,,0.0,5.0,71,Excellent,Watch
930-27-2033,A,Mandalay,Member,Female,Fashion accessories,77.94,2,38.13,769.08,2021-02-02,17:47,Cash,183.68,4.76,5.68,5.1,18.0,0.0,36.0,59,Good,Sunglasses
833-68-1605,A,Mandalay,Normal,Female,Home and lifestyle,42.46,2,36.94,318.43,2021-01-09,15:51,CASH,614.02,4.76,27.98,,50.0,0.0,,30,Good,Curtain
400-35-1717,B,Yangon,Member,male,Health and beauty,69.85,1,29.89,775.35,2021-01-09,18:36,cash,889.59,4.76,14.08,9.0,29.0,28.43,11.0,74,very good,Soap
910-35-1686,A,Yangon,Member,male,Food and beverages,23.65,5,25.96,645.02,2021-01-04,18:27,Credit card,510.83,4.76,32.55,7.5,20.0,6.46,,52,very good,Biscuits
423-49-9444,A,Naypyitaw,Normal,male,Food and beverages,77.82,8,1.38,408.21,2021-01-08,18:33,Ewallet,817.8,4.76,1.79,7.5,,0.0,33.0,20,Poor,Biscuits
507-79-8756,A,Yangon,Normal,FEMALE,Home and lifestyle,47.95,1,34.02,516.68,2021-01-07,17:49,Ewallet,778.16,4.76,7.82,5.2,18.0,15.93,,49,Good,Table Cover
359-14-4131,B,Mandalay,Member,male,Electronic accessories,30.54,7,16.7,509.9,2021-01-01,11:56,cash,257.57,4.76,38.73,5.1,,0.0,,16,Excellent,Mouse
392-55-1783,C,Yangon,Normal,Male,Health and beauty,82.16,3,36.4,522.73,2021-02-02,20:38,cash,99.06,4.76,45.6,8.9,61.0,9.26,30.0,44,good,Toothpaste
986-93-6438,B,Yangon,Normal,Male,Electronic accessories,47.21,9,38.88,322.83,2021-01-06,9:19,cash,147.24,4.76,34.75,5.9,24.0,0.0,,76,good,Power Bank
379-25-7029,C,Naypyitaw,Normal,FEMALE,Food and beverages,46.84,9,25.17,102.36,2021-09-02,14:30,Ewallet,588.16,4.76,8.46,5.7,,19.73,36.0,10,EXCELLENT,Snacks
547-61-8204,C,Mandalay,Normal,Female,Home and lifestyle,51.29,7,,228.67,2021-01-09,18:44,CASH,910.0,4.76,7.75,8.7,18.0,0.0,,66,Excellent,Cushion
495-53-4060,C,Naypyitaw,Member,male,Home and lifestyle,86.72,4,26.73,897.49,2021-01-01,11:53,cash,137.44,4.76,11.9,4.2,,0.0,,69,Poor,Curtain
608-98-9151,B,Mandalay,Normal,Male,Sports and travel,81.51,1,46.47,592.71,2021-01-01,16:06,cash,874.76,4.76,22.89,7.2,,0.0,,30,very good,Sneakers
476-76-5369,B,Mandalay,Member,male,Sports and travel,42.56,9,19.82,347.97,2021-01-06,13:53,Credit card,669.21,4.76,46.2,8.6,25.0,12.02,,88,very good,Backpack
920-20-7955,C,Mandalay,Member,Male,Home and lifestyle,12.68,4,47.72,76.56,2021-01-09,16:43,cash,354.16,4.76,15.16,4.4,,0.0,12.0,8,Good,Curtain
180-65-3956,B,Mandalay,Member,Male,Electronic accessories,23.1,9,,415.66,2021-07-02,11:16,Ewallet,575.95,4.76,1.06,4.0,,4.34,,22,Excellent,Keyboard
658-47-6262,A,Mandalay,Member,male,Health and beauty,10.9,1,44.24,560.88,2021-08-02,15:14,Ewallet,563.19,4.76,48.09,6.5,,0.0,4.0,38,good,Lotion
205-20-6372,C,Yangon,Normal,Male,Electronic accessories,82.56,3,22.1,699.96,2021-02-02,9:51,cash,520.58,4.76,20.16,,,0.0,,83,Excellent,Charger
776-47-6021,C,Yangon,Normal,male,Electronic accessories,94.93,9,44.1,532.96,2021-04-02,10:55,Cash,257.19,4.76,2.65,4.4,,0.0,,73,Excellent,Charger
556-87-7981,C,Naypyitaw,Member,Male,Food and beverages,17.63,3,18.02,533.31,2021-01-06,20:38,Cash,667.36,4.76,17.99,4.2,,0.0,23.0,60,Excellent,Tea
270-98-8272,C,Yangon,Normal,Female,Electronic accessories,38.33,3,15.1,92.48,2021-02-02,17:47,Credit card,351.95,4.76,44.47,7.3,52.0,0.0,25.0,93,EXCELLENT,Charger
459-67-1693,A,Naypyitaw,Normal,FEMALE,Electronic accessories,98.38,1,11.96,484.37,2021-02-02,15:45,Cash,487.68,4.76,25.35,6.1,48.0,0.0,6.0,57,EXCELLENT,Mouse
844-55-8126,B,Mandalay,Normal,FEMALE,Food and beverages,24.79,7,47.02,260.49,2021-09-02,13:11,Cash,705.67,4.76,34.75,5.4,,0.0,20.0,30,very good,Snacks
381-91-1939,A,Yangon,Normal,male,Food and beverages,15.53,2,30.7,728.33,2021-04-02,13:08,Credit card,45.31,4.76,45.34,9.2,40.0,0.0,17.0,97,good,Coffee
176-95-7655,B,Mandalay,Normal,FEMALE,Fashion accessories,78.33,4,12.35,592.59,2021-08-02,12:53,Ewallet,688.9,4.76,23.91,4.5,,0.0,,82,Poor,Handbag
472-75-3621,A,Naypyitaw,Normal,FEMALE,Food and beverages,69.42,2,5.7,92.97,2021-03-02,17:41,cash,703.33,4.76,39.69,5.2,,0.0,,55,Poor,Biscuits
131-28-8179,C,Yangon,Normal,FEMALE,Food and beverages,67.73,8,25.93,905.3,2021-01-04,12:37,CASH,675.38,4.76,18.57,7.6,20.0,0.0,,90,very good,Tea
135-26-2101,A,Yangon,Member,FEMALE,Fashion accessories,91.23,4,30.32,325.92,2021-01-04,16:10,Cash,376.72,4.76,48.58,,,0.0,57.0,59,Excellent,Sunglasses
341-92-7001,A,Naypyitaw,Normal,Female,Food and beverages,15.2,10,,676.61,2021-04-02,17:15,Cash,670.26,4.76,21.17,7.1,32.0,0.0,2.0,61,Good,Snacks
470-59-1530,C,Yangon,Member,Female,Fashion accessories,66.84,5,27.36,364.21,2021-06-02,12:36,Credit card,786.22,4.76,8.83,7.3,,0.0,31.0,21,Poor,Scarf
719-29-8371,B,Naypyitaw,Normal,FEMALE,Health and beauty,74.2,9,24.93,420.42,2021-01-07,10:09,Credit card,521.16,4.76,46.6,,33.0,0.0,59.0,96,Good,Shampoo
479-57-8273,B,Naypyitaw,Member,Female,Sports and travel,69.43,1,19.11,921.7,2021-01-02,10:41,CASH,732.62,4.76,17.88,4.6,,15.64,,33,very good,Sneakers
881-19-3255,C,Yangon,Member,Female,Sports and travel,56.78,10,47.45,198.13,2021-09-02,19:35,Cash,592.7,4.76,23.27,6.7,,0.0,,38,Excellent,Sneakers
642-56-7521,C,Yangon,Normal,FEMALE,Health and beauty,36.62,1,22.8,640.68,2021-01-01,16:01,Cash,355.59,4.76,1.41,8.8,38.0,0.0,3.0,24,very good,Toothpaste
421-93-5566,C,Naypyitaw,Normal,male,Health and beauty,46.18,10,23.24,926.07,2021-04-02,15:58,Cash,793.08,4.76,5.27,6.2,,0.0,,81,Poor,Toothpaste
355-24-1424,C,Mandalay,Normal,FEMALE,Electronic accessories,71.28,5,36.1,724.66,2021-07-02,11:56,Ewallet,157.3,4.76,31.37,4.7,,11.18,25.0,39,Excellent,Mouse
853-33-9176,C,Mandalay,Normal,Female,Health and beauty,59.82,1,6.88,344.25,2021-01-01,18:13,cash,442.36,4.76,49.63,7.9,18.0,2.54,,25,Excellent,Soap
630-59-2929,A,Yangon,Normal,male,Sports and travel,37.39,3,25.17,670.67,2021-03-02,11:33,Ewallet,313.4,4.76,28.44,4.0,,0.0,,80,Poor,Tent
368-43-8311,B,Yangon,Member,Female,Home and lifestyle,76.84,1,7.7,438.74,2021-01-01,17:59,Ewallet,496.65,4.76,7.83,7.5,58.0,0.0,45.0,43,very good,Cushion
319-88-5678,C,Mandalay,Normal,Female,Home and lifestyle,91.83,8,33.77,,2021-01-01,9:45,Cash,550.26,4.76,35.36,8.8,,0.0,26.0,38,Poor,Lamp
810-72-4279,B,Naypyitaw,Normal,Male,Fashion accessories,10.71,9,40.38,408.28,2021-07-02,18:35,Credit card,906.23,4.76,6.25,5.9,56.0,14.51,,79,EXCELLENT,Belt
225-27-2213,C,Naypyitaw,Normal,Male,Home and lifestyle,35.18,3,11.9,230.02,2021-01-02,12:10,Ewallet,345.95,4.76,6.69,7.2,,0.0,51.0,59,very good,Table Cover
562-32-8292,A,Mandalay,Member,Male,Electronic accessories,57.5,8,8.68,290.75,2021-01-03,11:07,Credit card,235.63,4.76,21.51,10.0,,0.0,,66,very good,Mouse
189-97-6236,A,Yangon,Member,Female,Sports and travel,92.84,5,23.22,,2021-01-06,9:52,cash,281.0,4.76,4.4,9.5,,0.0,,63,EXCELLENT,Backpack
783-54-2063,A,Yangon,Normal,FEMALE,Food and beverages,73.03,7,33.93,89.71,2021-04-02,10:00,Ewallet,430.34,4.76,9.66,4.9,,0.0,56.0,21,Poor,Biscuits
663-79-5757,A,Yangon,Normal,FEMALE,Food and beverages,50.16,6,34.71,172.44,2021-01-06,11:14,Cash,615.54,4.76,31.95,,,0.0,,77,EXCELLENT,Juice
407-30-3852,B,Mandalay,Normal,Female,Home and lifestyle,28.46,3,2.88,117.0,2021-01-07,11:56,cash,732.88,4.76,17.04,8.1,57.0,0.0,,48,very good,Lamp
912-56-9335,A,Mandalay,Member,Male,Electronic accessories,59.0,5,35.55,200.98,2021-02-02,9:01,Cash,709.12,4.76,28.66,6.4,63.0,0.0,,46,good,Mouse
329-25-4292,B,Mandalay,Member,Female,Fashion accessories,80.95,8,10.33,113.18,2021-01-08,10:44,CASH,845.67,4.76,15.06,9.6,33.0,0.0,43.0,60,good,Handbag
911-27-4878,C,Naypyitaw,Member,FEMALE,Home and lifestyle,68.68,8,42.04,209.0,2021-09-02,17:24,Credit card,562.99,4.76,43.45,5.4,22.0,0.0,29.0,14,EXCELLENT,Lamp
909-73-1430,C,Naypyitaw,Normal,FEMALE,Health and beauty,72.77,6,47.51,957.55,2021-01-05,16:27,Ewallet,589.2,4.76,20.48,8.9,,28.8,55.0,43,EXCELLENT,Soap
469-80-7044,A,Naypyitaw,Member,FEMALE,Fashion accessories,89.89,1,13.05,710.27,2021-01-04,15:07,CASH,439.45,4.76,44.29,8.1,59.0,27.29,,51,EXCELLENT,Watch
578-80-3126,B,Naypyitaw,Normal,Female,Health and beauty,80.34,4,43.73,322.12,2021-01-09,9:58,Cash,607.21,4.76,3.98,9.8,36.0,0.0,,96,Poor,Toothpaste
726-21-2077,C,Mandalay,Normal,FEMALE,Electronic accessories,46.41,5,10.59,298.42,2021-01-06,9:32,Ewallet,161.3,4.76,30.48,8.0,53.0,0.0,,91,EXCELLENT,Headphones
416-60-8842,C,Mandalay,Normal,FEMALE,Electronic accessories,27.76,7,24.74,425.16,2021-01-08,19:38,cash,597.96,4.76,11.73,4.1,47.0,0.0,26.0,39,Poor,Headphones
638-62-7708,C,Naypyitaw,Normal,FEMALE,Fashion accessories,37.14,6,25.34,242.02,2021-01-07,19:55,CASH,419.21,4.76,13.96,4.9,,0.0,13.0,28,EXCELLENT,Belt
943-83-2208,C,Yangon,Normal,FEMALE,Electronic accessories,13.33,3,32.1,854.13,2021-01-04,17:58,Cash,939.39,4.76,21.01,4.5,,0.0,25.0,66,Excellent,Headphones
228-50-2215,A,Mandalay,Normal,male,Fashion accessories,40.1,8,26.3,542.31,2021-02-02,19:30,cash,310.15,4.76,3.64,5.7,,0.0,41.0,86,very good,Belt
560-69-9476,A,Mandalay,Normal,Female,Electronic accessories,75.26,5,11.5,504.88,2021-01-08,20:24,Ewallet,733.31,4.76,7.26,7.6,,0.0,18.0,82,Excellent,Mouse
452-26-3981,A,Mandalay,Normal,Female,Home and lifestyle,76.6,8,25.04,86.13,2021-01-09,10:00,Cash,558.17,4.76,12.87,8.3,19.0,0.0,0.0,5,good,Cushion
886-26-8088,C,Yangon,Normal,FEMALE,Electronic accessories,21.34,3,35.79,129.43,2021-01-05,17:05,Ewallet,394.65,4.76,8.02,6.5,32.0,0.0,,20,Good,Charger
614-17-3034,A,Yangon,Normal,Male,Electronic accessories,99.27,7,,114.03,2021-08-02,13:12,Cash,49.87,4.76,5.25,9.6,,0.0,53.0,78,very good,Keyboard
630-29-5982,C,Mandalay,Member,FEMALE,Electronic accessories,35.55,7,31.06,402.36,2021-07-02,14:24,Ewallet,33.54,4.76,5.4,6.8,,0.0,53.0,73,Excellent,Mouse
268-30-6286,A,Yangon,Member,Female,Health and beauty,18.35,2,12.5,469.92,2021-05-02,10:18,cash,749.3,4.76,44.07,4.1,,0.0,,6,Excellent,Lotion
826-38-6669,A,Yangon,Member,male,Sports and travel,59.66,3,26.99,679.73,2021-09-02,9:58,CASH,450.7,4.76,45.46,9.4,,0.0,,97,Excellent,Water Bottle
631-46-2292,B,Yangon,Member,FEMALE,Fashion accessories,56.92,9,44.02,975.78,2021-09-02,20:15,Credit card,661.12,4.76,10.82,9.0,,0.0,29.0,28,very good,Scarf
356-35-5496,B,Naypyitaw,Member,male,Health and beauty,78.13,4,43.88,738.66,2021-01-07,17:18,Credit card,488.19,4.76,45.3,7.0,60.0,0.0,23.0,34,very good,Lotion
228-90-5961,C,Yangon,Normal,Male,Health and beauty,24.4,6,25.02,63.5,2021-02-02,14:41,Ewallet,544.42,4.76,28.82,7.4,,0.0,,68,Excellent,Soap
729-78-2530,C,Yangon,Member,Male,Health and beauty,12.51,10,30.29,866.51,2021-09-02,12:41,CASH,660.74,4.76,49.52,4.3,64.0,0.0,36.0,82,Excellent,Soap
